ValorLiq;OrgCompras;TipoDoc;Centro;CriadorPedido;Primeiro Gerência de Linha;Primeiro getPessoa.Gerência;TipoContrato;Ptnct;GrupoMerc;Itens não alterados
9484;OC2;Tipo2;Centro14;Criador31;Linha2;Gerencia5;tipocon2;Sim;GM615;0
9485;OC1;Tipo2;Centro91;Criador3;Linha3;Gerencia3;tipocon2;Não;GM418;0
9494;OC1;Tipo1;Centro18;Criador3;Linha3;Gerencia3;tipocon1;Não;GM416;1
9495;OC4;Tipo2;Centro33;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM636;1
9514;OC1;Tipo2;Centro34;Criador114;Linha2;Gerencia5;tipocon2;Não;GM678;0
9516;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM35;1
9516;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM930;0
9529;OC3;Tipo2;Centro38;Criador63;Linha2;Gerencia5;tipocon2;Sim;GM175;1
9529;OC1;Tipo2;Centro22;Criador9;Linha2;Gerencia5;tipocon2;Não;GM750;1
9529;OC4;Tipo2;Centro24;Criador35;Linha2;Gerencia5;tipocon2;Sim;GM266;0
9535;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM446;0
9537;OC4;Tipo2;Centro33;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM97;1
9538;OC1;Tipo2;Centro20;Criador10;Linha2;Gerencia6;tipocon2;Não;GM13;0
9542;OC2;Tipo2;Centro16;Criador18;Linha3;Gerencia3;tipocon2;Sim;GM449;0
9543;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;0
9562;OC4;Tipo2;Centro5;Criador34;Linha3;Gerencia3;tipocon2;Sim;GM396;0
9570;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM84;1
9572;OC2;Tipo2;Centro3;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM931;0
9591;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
9608;OC4;Tipo2;Centro28;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM736;0
9618;OC1;Tipo1;Centro111;Criador3;Linha3;Gerencia3;tipocon1;Não;GM342;0
9621;OC1;Tipo2;Centro16;Criador45;Linha8;Gerencia12;tipocon2;Não;GM14;0
9627;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
9632;OC1;Tipo1;Centro8;Criador40;Linha1;Gerencia1;tipocon1;Não;GM112;1
9634;OC1;Tipo2;Centro34;Criador3;Linha3;Gerencia3;tipocon2;Não;GM187;1
9647;OC1;Tipo2;Centro27;Criador53;Linha2;Gerencia5;tipocon2;Não;GM736;0
9648;OC2;Tipo2;Centro17;Criador76;Linha2;Gerencia5;tipocon2;Sim;GM238;1
9655;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;1
9657;OC1;Tipo1;Centro26;Criador3;Linha3;Gerencia3;tipocon1;Não;GM266;0
9671;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
9673;OC1;Tipo2;Centro56;Criador160;Linha4;Gerencia15;tipocon2;Não;GM266;0
9677;OC1;Tipo1;Centro46;Criador40;Linha1;Gerencia1;tipocon1;Não;GM657;0
9683;OC4;Tipo2;Centro5;Criador63;Linha2;Gerencia5;tipocon2;Sim;GM242;0
9687;OC2;Tipo2;Centro1;Criador76;Linha2;Gerencia5;tipocon2;Sim;GM55;1
9692;OC1;Tipo2;Centro25;Criador9;Linha2;Gerencia5;tipocon2;Não;GM589;0
9696;OC2;Tipo2;Centro3;Criador14;Linha2;Gerencia5;tipocon2;Sim;GM932;0
9702;OC1;Tipo2;Centro4;Criador61;Linha2;Gerencia5;tipocon2;Não;GM807;0
9708;OC4;Tipo2;Centro71;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM521;1
9710;OC1;Tipo2;Centro26;Criador161;Linha1;Gerencia7;tipocon2;Não;GM933;0
9719;OC4;Tipo2;Centro5;Criador41;Linha2;Gerencia5;tipocon2;Sim;GM934;0
9739;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM616;0
9746;OC4;Tipo2;Centro69;Criador33;Linha2;Gerencia5;tipocon2;Sim;GM935;1
9756;OC1;Tipo2;Centro7;Criador3;Linha3;Gerencia3;tipocon2;Não;GM936;1
9757;OC2;Tipo2;Centro21;Criador31;Linha2;Gerencia5;tipocon2;Sim;GM860;0
9758;OC1;Tipo1;Centro24;Criador40;Linha1;Gerencia1;tipocon1;Não;GM57;1
9759;OC1;Tipo2;Centro7;Criador64;Linha2;Gerencia5;tipocon2;Não;GM642;0
9766;OC2;Tipo2;Centro22;Criador34;Linha3;Gerencia3;tipocon2;Sim;GM110;0
9783;OC4;Tipo2;Centro34;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM266;0
9783;OC1;Tipo2;Centro16;Criador126;Linha1;Gerencia24;tipocon2;Não;GM238;1
9785;OC1;Tipo2;Centro37;Criador3;Linha3;Gerencia3;tipocon2;Não;GM35;0
9790;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;1
9798;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
9801;OC1;Tipo2;Centro33;Criador24;Linha2;Gerencia5;tipocon2;Não;GM174;0
9801;OC2;Tipo2;Centro3;Criador42;Linha2;Gerencia5;tipocon2;Sim;GM416;0
9808;OC1;Tipo2;Centro9;Criador95;Linha2;Gerencia6;tipocon2;Não;GM38;0
9814;OC1;Tipo1;Centro30;Criador3;Linha3;Gerencia3;tipocon1;Não;GM13;1
9817;OC4;Tipo2;Centro24;Criador56;Linha2;Gerencia5;tipocon2;Sim;GM937;0
9817;OC1;Tipo2;Centro19;Criador162;Linha4;Gerencia16;tipocon2;Não;GM27;0
9822;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
9836;OC2;Tipo2;Centro16;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM437;0
9844;OC1;Tipo2;Centro25;Criador85;Linha2;Gerencia5;tipocon2;Não;GM691;0
9849;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM150;1
9855;OC4;Tipo2;Centro28;Criador14;Linha2;Gerencia5;tipocon2;Sim;GM861;0
9861;OC1;Tipo1;Centro98;Criador163;Linha12;Gerencia19;tipocon1;Não;GM303;1
9869;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM150;1
9877;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
9887;OC1;Tipo2;Centro11;Criador44;Linha2;Gerencia5;tipocon2;Não;GM743;0
9890;OC1;Tipo1;Centro4;Criador6;Linha2;Gerencia2;tipocon1;Não;GM6;1
9893;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM589;0
9894;OC1;Tipo2;Centro34;Criador3;Linha3;Gerencia3;tipocon2;Não;GM686;1
9901;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;0
9902;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM106;1
9918;OC4;Tipo2;Centro5;Criador76;Linha2;Gerencia5;tipocon2;Sim;GM422;1
9919;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM708;1
9958;OC1;Tipo1;Centro9;Criador28;Linha1;Gerencia1;tipocon1;Não;GM731;0
9964;OC2;Tipo2;Centro89;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM488;1
9967;OC1;Tipo1;Centro9;Criador12;Linha4;Gerencia4;tipocon1;Não;GM582;1
9968;OC1;Tipo1;Centro5;Criador100;Linha1;Gerencia1;tipocon1;Não;GM51;0
9968;OC1;Tipo1;Centro28;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;1
9982;OC1;Tipo2;Centro19;Criador3;Linha3;Gerencia3;tipocon2;Não;GM463;1
9983;OC4;Tipo2;Centro24;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM938;0
9983;OC4;Tipo2;Centro13;Criador90;Linha2;Gerencia5;tipocon2;Sim;GM559;0
9983;OC1;Tipo1;Centro28;Criador40;Linha1;Gerencia1;tipocon1;Não;GM273;1
9985;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM242;0
9985;OC1;Tipo2;Centro16;Criador147;Linha1;Gerencia11;tipocon2;Não;GM752;0
10002;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM872;1
10003;OC1;Tipo1;Centro34;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
10018;OC1;Tipo1;Centro30;Criador3;Linha3;Gerencia3;tipocon1;Não;GM736;0
10018;OC1;Tipo1;Centro34;Criador3;Linha3;Gerencia3;tipocon1;Não;GM14;0
10029;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;0
10031;OC1;Tipo1;Centro78;Criador1;Linha1;Gerencia1;tipocon1;Não;GM424;1
10047;OC1;Tipo2;Centro35;Criador3;Linha3;Gerencia3;tipocon2;Não;GM364;0
10050;OC1;Tipo2;Centro29;Criador48;Linha1;Gerencia7;tipocon2;Não;GM148;1
10052;OC1;Tipo1;Centro41;Criador3;Linha3;Gerencia3;tipocon1;Não;GM205;1
10053;OC4;Tipo2;Centro95;Criador49;Linha2;Gerencia5;tipocon2;Sim;GM363;1
10070;OC2;Tipo2;Centro3;Criador42;Linha2;Gerencia5;tipocon2;Sim;GM139;0
10072;OC1;Tipo2;Centro24;Criador3;Linha3;Gerencia3;tipocon2;Não;GM466;1
10076;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
10105;OC1;Tipo1;Centro41;Criador3;Linha3;Gerencia3;tipocon1;Não;GM616;0
10110;OC2;Tipo2;Centro16;Criador15;Linha2;Gerencia5;tipocon2;Sim;GM343;1
10118;OC1;Tipo1;Centro27;Criador3;Linha3;Gerencia3;tipocon1;Não;GM939;1
10119;OC1;Tipo2;Centro7;Criador114;Linha2;Gerencia5;tipocon2;Não;GM266;0
10124;OC4;Tipo2;Centro34;Criador72;Linha3;Gerencia3;tipocon2;Sim;GM6;0
10129;OC2;Tipo2;Centro3;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM748;0
10135;OC1;Tipo1;Centro16;Criador6;Linha2;Gerencia2;tipocon1;Não;GM542;1
10152;OC1;Tipo1;Centro98;Criador163;Linha12;Gerencia19;tipocon1;Não;GM303;0
10172;OC1;Tipo1;Centro11;Criador7;Linha4;Gerencia4;tipocon1;Não;GM281;1
10174;OC4;Tipo2;Centro8;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM940;0
10193;OC1;Tipo1;Centro34;Criador3;Linha3;Gerencia3;tipocon1;Não;GM17;1
10203;OC1;Tipo1;Centro14;Criador7;Linha4;Gerencia4;tipocon1;Não;GM340;1
10209;OC2;Tipo2;Centro7;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM12;0
10214;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM55;1
10219;OC1;Tipo1;Centro3;Criador6;Linha2;Gerencia2;tipocon1;Não;GM2;0
10220;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;0
10220;OC1;Tipo2;Centro13;Criador98;Linha1;Gerencia7;tipocon2;Não;GM112;1
10221;OC1;Tipo2;Centro11;Criador44;Linha2;Gerencia5;tipocon2;Não;GM743;1
10223;OC1;Tipo1;Centro34;Criador3;Linha3;Gerencia3;tipocon1;Não;GM51;0
10228;OC4;Tipo2;Centro34;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM582;0
10228;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;0
10239;OC2;Tipo2;Centro19;Criador59;Linha2;Gerencia5;tipocon2;Sim;GM745;0
10257;OC2;Tipo2;Centro14;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM80;0
10287;OC1;Tipo2;Centro11;Criador124;Linha4;Gerencia16;tipocon2;Não;GM58;0
10293;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;1
10299;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
10317;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM266;0
10323;OC1;Tipo1;Centro26;Criador5;Linha2;Gerencia2;tipocon1;Não;GM6;0
10324;OC2;Tipo2;Centro3;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM659;1
10346;OC1;Tipo2;Centro16;Criador70;Linha2;Gerencia5;tipocon2;Não;GM484;1
10351;OC1;Tipo1;Centro24;Criador40;Linha1;Gerencia1;tipocon1;Não;GM941;1
10353;OC4;Tipo2;Centro28;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM942;1
10355;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;0
10364;OC1;Tipo1;Centro8;Criador1;Linha1;Gerencia1;tipocon1;Não;GM293;1
10383;OC1;Tipo2;Centro16;Criador147;Linha1;Gerencia11;tipocon2;Não;GM752;0
10396;OC2;Tipo2;Centro3;Criador14;Linha2;Gerencia5;tipocon2;Sim;GM130;0
10401;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM14;1
10403;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;1
10411;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
10421;OC1;Tipo2;Centro21;Criador3;Linha3;Gerencia3;tipocon2;Não;GM267;1
10421;OC2;Tipo2;Centro14;Criador42;Linha2;Gerencia5;tipocon2;Sim;GM267;1
10421;OC2;Tipo2;Centro22;Criador63;Linha2;Gerencia5;tipocon2;Sim;GM267;1
10422;OC4;Tipo2;Centro9;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM943;0
10430;OC1;Tipo1;Centro98;Criador163;Linha12;Gerencia19;tipocon1;Não;GM303;0
10431;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM80;1
10435;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;0
10454;OC2;Tipo2;Centro3;Criador62;Linha3;Gerencia3;tipocon2;Sim;GM616;1
10473;OC1;Tipo1;Centro3;Criador12;Linha4;Gerencia4;tipocon1;Não;GM266;0
10476;OC4;Tipo2;Centro33;Criador49;Linha2;Gerencia5;tipocon2;Sim;GM439;0
10501;OC1;Tipo1;Centro78;Criador1;Linha1;Gerencia1;tipocon1;Não;GM424;1
10505;OC2;Tipo2;Centro26;Criador38;Linha2;Gerencia5;tipocon2;Sim;GM648;1
10505;OC1;Tipo2;Centro34;Criador61;Linha2;Gerencia5;tipocon2;Não;GM944;0
10519;OC2;Tipo2;Centro26;Criador142;Linha2;Gerencia5;tipocon2;Sim;GM736;1
10527;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM342;1
10527;OC2;Tipo2;Centro26;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM238;0
10527;OC4;Tipo2;Centro59;Criador59;Linha2;Gerencia5;tipocon2;Sim;GM856;0
10529;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM84;1
10553;OC1;Tipo1;Centro98;Criador122;Linha12;Gerencia23;tipocon1;Não;GM303;0
10563;OC1;Tipo2;Centro1;Criador79;Linha2;Gerencia5;tipocon2;Não;GM556;0
10570;OC1;Tipo2;Centro30;Criador101;Linha13;Gerencia20;tipocon2;Não;GM648;0
10578;OC1;Tipo1;Centro28;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;0
10593;OC1;Tipo1;Centro5;Criador1;Linha1;Gerencia1;tipocon1;Não;GM638;0
10619;OC1;Tipo2;Centro16;Criador29;Linha2;Gerencia6;tipocon2;Não;GM239;1
10625;OC1;Tipo1;Centro28;Criador100;Linha1;Gerencia1;tipocon1;Não;GM51;1
10632;OC1;Tipo2;Centro19;Criador3;Linha3;Gerencia3;tipocon2;Não;GM708;1
10632;OC1;Tipo1;Centro11;Criador12;Linha4;Gerencia4;tipocon1;Não;GM736;1
10637;OC1;Tipo1;Centro26;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;1
10659;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM594;0
10661;OC4;Tipo2;Centro8;Criador38;Linha2;Gerencia5;tipocon2;Sim;GM638;0
10665;OC4;Tipo2;Centro34;Criador18;Linha3;Gerencia3;tipocon2;Sim;GM861;1
10672;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM570;1
10672;OC2;Tipo2;Centro88;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM648;1
10683;OC1;Tipo1;Centro1;Criador3;Linha3;Gerencia3;tipocon1;Não;GM469;1
10686;OC1;Tipo1;Centro90;Criador12;Linha4;Gerencia4;tipocon1;Não;GM903;0
10686;OC1;Tipo1;Centro3;Criador12;Linha4;Gerencia4;tipocon1;Não;GM903;0
10709;OC4;Tipo2;Centro18;Criador80;Linha3;Gerencia3;tipocon2;Sim;GM736;0
10721;OC1;Tipo1;Centro11;Criador28;Linha1;Gerencia1;tipocon1;Não;GM84;0
10725;OC1;Tipo1;Centro4;Criador1;Linha1;Gerencia1;tipocon1;Não;GM897;1
10738;OC1;Tipo1;Centro19;Criador3;Linha3;Gerencia3;tipocon1;Não;GM266;0
10738;OC1;Tipo1;Centro9;Criador40;Linha1;Gerencia1;tipocon1;Não;GM51;0
10738;OC1;Tipo1;Centro9;Criador40;Linha1;Gerencia1;tipocon1;Não;GM51;0
10744;OC1;Tipo2;Centro16;Criador147;Linha1;Gerencia11;tipocon2;Não;GM752;0
10754;OC4;Tipo2;Centro33;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM748;0
10759;OC2;Tipo2;Centro7;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM691;0
10778;OC4;Tipo2;Centro24;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM216;0
10815;OC1;Tipo2;Centro123;Criador79;Linha2;Gerencia5;tipocon2;Não;GM147;1
10816;OC1;Tipo1;Centro5;Criador23;Linha6;Gerencia9;tipocon1;Não;GM342;0
10821;OC1;Tipo1;Centro19;Criador5;Linha2;Gerencia2;tipocon1;Não;GM6;0
10824;OC4;Tipo2;Centro52;Criador63;Linha2;Gerencia5;tipocon2;Sim;GM698;0
10836;OC1;Tipo2;Centro14;Criador3;Linha3;Gerencia3;tipocon2;Não;GM736;0
10845;OC2;Tipo2;Centro3;Criador15;Linha2;Gerencia5;tipocon2;Sim;GM736;0
10845;OC2;Tipo2;Centro3;Criador81;Linha3;Gerencia3;tipocon2;Sim;GM736;0
10854;OC2;Tipo2;Centro19;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM364;1
10859;OC1;Tipo2;Centro9;Criador64;Linha2;Gerencia5;tipocon2;Não;GM325;1
10872;OC2;Tipo2;Centro16;Criador62;Linha3;Gerencia3;tipocon2;Sim;GM748;1
10873;OC1;Tipo2;Centro34;Criador13;Linha1;Gerencia7;tipocon2;Não;GM945;0
10890;OC1;Tipo2;Centro19;Criador3;Linha3;Gerencia3;tipocon2;Não;GM875;0
10893;OC1;Tipo1;Centro34;Criador100;Linha1;Gerencia1;tipocon1;Não;GM51;0
10919;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
10932;OC1;Tipo1;Centro5;Criador100;Linha1;Gerencia1;tipocon1;Não;GM51;0
10935;OC1;Tipo1;Centro34;Criador100;Linha1;Gerencia1;tipocon1;Não;GM51;1
10944;OC2;Tipo2;Centro39;Criador15;Linha2;Gerencia5;tipocon2;Sim;GM175;1
10960;OC1;Tipo1;Centro92;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
10969;OC2;Tipo2;Centro7;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM80;0
10971;OC3;Tipo2;Centro124;Criador76;Linha2;Gerencia5;tipocon2;Sim;GM865;1
10980;OC4;Tipo2;Centro5;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM412;1
10987;OC4;Tipo2;Centro63;Criador34;Linha3;Gerencia3;tipocon2;Sim;GM544;0
10997;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM242;0
10997;OC1;Tipo2;Centro14;Criador79;Linha2;Gerencia5;tipocon2;Não;GM883;0
11004;OC1;Tipo1;Centro9;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;0
11004;OC2;Tipo2;Centro29;Criador59;Linha2;Gerencia5;tipocon2;Sim;GM363;0
11015;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
11034;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM575;0
11035;OC4;Tipo2;Centro24;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM946;0
11056;OC1;Tipo2;Centro57;Criador3;Linha3;Gerencia3;tipocon2;Não;GM555;0
11057;OC1;Tipo2;Centro4;Criador3;Linha3;Gerencia3;tipocon2;Não;GM748;0
11067;OC1;Tipo1;Centro3;Criador6;Linha2;Gerencia2;tipocon1;Não;GM6;1
11072;OC1;Tipo1;Centro34;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;1
11078;OC2;Tipo2;Centro3;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM805;0
11085;OC1;Tipo1;Centro33;Criador1;Linha1;Gerencia1;tipocon1;Não;GM1;1
11091;OC4;Tipo2;Centro8;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM343;0
11117;OC1;Tipo2;Centro30;Criador3;Linha3;Gerencia3;tipocon2;Não;GM446;1
11123;OC2;Tipo2;Centro22;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM691;0
11139;OC1;Tipo1;Centro121;Criador100;Linha1;Gerencia1;tipocon1;Não;GM51;1
11162;OC1;Tipo2;Centro19;Criador3;Linha3;Gerencia3;tipocon2;Não;GM736;0
11173;OC2;Tipo2;Centro26;Criador142;Linha2;Gerencia5;tipocon2;Sim;GM342;0
11174;OC4;Tipo2;Centro34;Criador41;Linha2;Gerencia5;tipocon2;Sim;GM476;0
11175;OC2;Tipo2;Centro3;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM242;0
11185;OC1;Tipo2;Centro7;Criador3;Linha3;Gerencia3;tipocon2;Não;GM748;0
11204;OC4;Tipo2;Centro24;Criador58;Linha2;Gerencia5;tipocon2;Sim;GM698;0
11214;OC1;Tipo1;Centro31;Criador51;Linha3;Gerencia3;tipocon1;Não;GM449;0
11216;OC2;Tipo2;Centro3;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM239;0
11227;OC1;Tipo1;Centro34;Criador104;Linha1;Gerencia1;tipocon1;Não;GM112;0
11292;OC1;Tipo2;Centro14;Criador9;Linha2;Gerencia5;tipocon2;Não;GM947;1
11295;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM594;0
11308;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM165;0
11309;OC1;Tipo2;Centro119;Criador64;Linha2;Gerencia5;tipocon2;Não;GM595;0
11322;OC1;Tipo2;Centro27;Criador3;Linha3;Gerencia3;tipocon2;Não;GM948;0
11322;OC1;Tipo2;Centro24;Criador3;Linha3;Gerencia3;tipocon2;Não;GM242;1
11332;OC2;Tipo2;Centro22;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM648;0
11334;OC4;Tipo2;Centro18;Criador35;Linha2;Gerencia5;tipocon2;Sim;GM361;0
11366;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
11367;OC4;Tipo2;Centro56;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM949;0
11373;OC2;Tipo2;Centro16;Criador78;Linha2;Gerencia5;tipocon2;Sim;GM6;0
11378;OC1;Tipo2;Centro24;Criador3;Linha3;Gerencia3;tipocon2;Não;GM91;0
11395;OC1;Tipo1;Centro16;Criador7;Linha4;Gerencia4;tipocon1;Não;GM55;1
11402;OC1;Tipo2;Centro31;Criador3;Linha3;Gerencia3;tipocon2;Não;GM813;0
11410;OC1;Tipo2;Centro15;Criador44;Linha2;Gerencia5;tipocon2;Não;GM230;1
11410;OC2;Tipo2;Centro16;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM616;0
11412;OC1;Tipo1;Centro34;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;1
11426;OC1;Tipo2;Centro63;Criador3;Linha3;Gerencia3;tipocon2;Não;GM260;0
11438;OC2;Tipo2;Centro31;Criador42;Linha2;Gerencia5;tipocon2;Sim;GM528;0
11450;OC1;Tipo1;Centro111;Criador3;Linha3;Gerencia3;tipocon1;Não;GM342;0
11454;OC1;Tipo2;Centro24;Criador3;Linha3;Gerencia3;tipocon2;Não;GM664;1
11458;OC1;Tipo2;Centro16;Criador147;Linha1;Gerencia11;tipocon2;Não;GM752;0
11462;OC4;Tipo2;Centro5;Criador72;Linha3;Gerencia3;tipocon2;Sim;GM950;0
11470;OC1;Tipo1;Centro94;Criador1;Linha1;Gerencia1;tipocon1;Não;GM951;0
11501;OC1;Tipo1;Centro34;Criador3;Linha3;Gerencia3;tipocon1;Não;GM51;0
11514;OC1;Tipo1;Centro20;Criador40;Linha1;Gerencia1;tipocon1;Não;GM112;0
11518;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM14;1
11520;OC1;Tipo1;Centro31;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
11540;OC1;Tipo2;Centro8;Criador164;Linha1;Gerencia24;tipocon2;Não;GM952;1
11545;OC2;Tipo2;Centro109;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM580;0
11555;OC2;Tipo2;Centro16;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM409;1
11583;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM12;0
11592;OC4;Tipo2;Centro4;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM54;1
11604;OC1;Tipo1;Centro4;Criador28;Linha1;Gerencia1;tipocon1;Não;GM84;0
11618;OC1;Tipo1;Centro19;Criador12;Linha4;Gerencia4;tipocon1;Não;GM205;1
11640;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM154;1
11659;OC4;Tipo2;Centro13;Criador33;Linha2;Gerencia5;tipocon2;Sim;GM281;1
11680;OC1;Tipo2;Centro10;Criador109;Linha2;Gerencia5;tipocon2;Não;GM128;1
11681;OC1;Tipo2;Centro7;Criador24;Linha2;Gerencia5;tipocon2;Não;GM14;0
11698;OC4;Tipo2;Centro24;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM626;1
11707;OC4;Tipo2;Centro9;Criador72;Linha3;Gerencia3;tipocon2;Sim;GM582;0
11714;OC4;Tipo2;Centro33;Criador76;Linha2;Gerencia5;tipocon2;Sim;GM748;0
11720;OC1;Tipo2;Centro26;Criador3;Linha3;Gerencia3;tipocon2;Não;GM540;0
11741;OC4;Tipo2;Centro9;Criador49;Linha2;Gerencia5;tipocon2;Sim;GM536;1
11745;OC2;Tipo2;Centro27;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM745;0
